timestamp docsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid
20150515_035909 50 1 5 100000 103765041 6273 10000 3727 0 0 6273 9 10000 1 0 0 0 6273 0 10 0 0 0 91.359 28.111 ../q3/./log/doc50cop1lif5_af10000s1tTOTAL_gf0i10d0m0_seed103765041.log 4502929 q3-extractinstructions.txt 20150515_040107 0.5 554fe34577683917c0a3251f
20150515_035934 50 1 5 100000 141246882 6283 10000 3717 0 0 6283 9 10000 1 0 0 0 6283 0 10 0 0 0 93.513 27.596 ../q3/./log/doc50cop1lif5_af10000s1tTOTAL_gf0i10d0m0_seed141246882.log 4510542 q3-extractinstructions.txt 20150515_040135 0.5 554fe34577683917c0a32520
20150515_040122 50 1 5 100000 681028781 6317 10000 3683 0 0 6317 9 10000 1 0 0 0 6317 0 10 0 0 0 99.338 26.566 ../q3/./log/doc50cop1lif5_af10000s1tTOTAL_gf0i10d0m0_seed681028781.log 4540293 q3-extractinstructions.txt 20150515_040329 0.5 554fe34577683917c0a32521
20150515_033749 50 8 3 100000 105731136 0 10000 0 10000 290 0 9 10000 1 110699 66143 261 0 0 10 0 0 0 1103.703 460.125 ../q3/./log/doc50cop8lif3_af10000s1tTOTAL_gf0i10d0m0_seed105731136.log 71900021 q3-extractinstructions.txt 20150515_040343 0.5 554fe34577683917c0a324ec
20150515_040146 50 1 5 100000 117661523 6274 10000 3726 0 0 6274 9 10000 1 0 0 0 6274 0 10 0 0 0 98.055 25.303 ../q3/./log/doc50cop1lif5_af10000s1tTOTAL_gf0i10d0m0_seed117661523.log 4495572 q3-extractinstructions.txt 20150515_040351 0.5 554fe34577683917c0a32522
20150515_033804 50 8 3 100000 967561224 0 10000 0 10000 292 0 9 10000 1 110612 66106 266 0 0 10 0 0 0 1123.528 464.571 ../q3/./log/doc50cop8lif3_af10000s1tTOTAL_gf0i10d0m0_seed967561224.log 71819156 q3-extractinstructions.txt 20150515_040416 0.5 554fe34577683917c0a324ed
20150515_040333 50 1 5 100000 105731136 6388 10000 3612 0 0 6388 9 10000 1 0 0 0 6388 0 10 0 0 0 76.058 27.674 ../q3/./log/doc50cop1lif5_af10000s1tTOTAL_gf0i10d0m0_seed105731136.log 4582637 q3-extractinstructions.txt 20150515_040514 0.5 554fe34577683917c0a32523
20150515_040358 50 1 5 100000 967561224 6347 10000 3653 0 0 6347 9 10000 1 0 0 0 6347 0 10 0 0 0 79.699 29.749 ../q3/./log/doc50cop1lif5_af10000s1tTOTAL_gf0i10d0m0_seed967561224.log 4549113 q3-extractinstructions.txt 20150515_040543 0.5 554fe34577683917c0a32524
20150515_040403 50 1 5 100000 420477893 6331 10000 3669 0 0 6331 9 10000 1 0 0 0 6331 0 10 0 0 0 77.934 28.454 ../q3/./log/doc50cop1lif5_af10000s1tTOTAL_gf0i10d0m0_seed420477893.log 4542746 q3-extractinstructions.txt 20150515_040546 0.5 554fe34577683917c0a32525
20150515_040428 50 1 5 100000 263688301 6369 10000 3631 0 0 6369 9 10000 1 0 0 0 6369 0 10 0 0 0 79.040 28.657 ../q3/./log/doc50cop1lif5_af10000s1tTOTAL_gf0i10d0m0_seed263688301.log 4574068 q3-extractinstructions.txt 20150515_040613 0.5 554fe34577683917c0a32526
20150515_033951 50 8 3 100000 420477893 0 10000 0 10000 314 0 9 10000 1 110721 65949 286 0 0 10 0 0 0 1190.499 450.593 ../q3/./log/doc50cop8lif3_af10000s1tTOTAL_gf0i10d0m0_seed420477893.log 71789169 q3-extractinstructions.txt 20150515_040701 0.5 554fe34577683917c0a324ee
20150515_040524 50 1 5 100000 50746969 6336 10000 3664 0 0 6336 9 10000 1 0 0 0 6336 0 10 0 0 0 74.031 28.765 ../q3/./log/doc50cop1lif5_af10000s1tTOTAL_gf0i10d0m0_seed50746969.log 4546733 q3-extractinstructions.txt 20150515_040703 0.5 554fe34577683917c0a32527
20150515_040550 50 1 5 100000 533657980 6332 10000 3668 0 0 6332 9 10000 1 0 0 0 6332 0 10 0 0 0 77.906 29.048 ../q3/./log/doc50cop1lif5_af10000s1tTOTAL_gf0i10d0m0_seed533657980.log 4548076 q3-extractinstructions.txt 20150515_040731 0.5 554fe34577683917c0a32528
20150515_040554 50 2 5 100000 919028296 881 10000 1377 8186 0 881 9 10000 1 14856 14856 0 793 0 10 0 0 0 163.597 63.43 ../q3/./log/doc50cop2lif5_af10000s1tTOTAL_gf0i10d0m0_seed919028296.log 12112488 q3-extractinstructions.txt 20150515_040939 0.5 554fe34577683917c0a32529
20150515_040620 50 2 5 100000 103765041 882 10000 1372 8182 0 882 9 10000 1 14773 14773 0 776 0 10 0 0 0 159.367 63.587 ../q3/./log/doc50cop2lif5_af10000s1tTOTAL_gf0i10d0m0_seed103765041.log 12013211 q3-extractinstructions.txt 20150515_040959 0.5 554fe34577683917c0a3252a
20150515_040716 50 2 5 100000 141246882 851 10000 1358 8234 0 851 9 10000 1 14958 14958 0 761 0 10 0 0 0 166.289 60.357 ../q3/./log/doc50cop2lif5_af10000s1tTOTAL_gf0i10d0m0_seed141246882.log 12126500 q3-extractinstructions.txt 20150515_041105 0.5 554fe34577683917c0a3252b
20150515_040720 50 2 5 100000 681028781 918 10000 1325 8208 0 918 9 10000 1 14878 14878 0 832 0 10 0 0 0 166.369 61.932 ../q3/./log/doc50cop2lif5_af10000s1tTOTAL_gf0i10d0m0_seed681028781.log 12137141 q3-extractinstructions.txt 20150515_041109 0.5 554fe34577683917c0a3252c
20150515_040745 50 2 5 100000 117661523 919 10000 1385 8159 0 919 9 10000 1 14748 14748 0 832 0 10 0 0 0 176.475 60.029 ../q3/./log/doc50cop2lif5_af10000s1tTOTAL_gf0i10d0m0_seed117661523.log 12055583 q3-extractinstructions.txt 20150515_041143 0.5 554fe34577683917c0a3252d
