timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches serverdefaultlife shockfreq shockimpact shockmaxlife shockspan shocktype nshocks walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid 
20170420_175934 50 1 1 30 100000 117661523 1116 10000 8884 0 0 1116 9 10000 1 0 0 0 1023 3333 33 0 1000 11 100000 0 0 0 0 2 0 2.629 1.813 ../hl/gl-qtr/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf3333i33d0m1000_sh0i0s0m0_seed117661523.log 12931 hl-extractinstructions.txt 20170420_175944 0.5 8665656ef4abbd68da9879cd8f66743062ccc740_5
20170420_175935 50 1 1 30 100000 105731136 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 3333 33 0 1000 5 100000 0 0 0 0 2 0 1.718 1.079 ../hl/gl-qtr/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf3333i33d0m1000_sh0i0s0m0_seed105731136.log 12955 hl-extractinstructions.txt 20170420_175944 0.5 8665656ef4abbd68da9879cd8f66743062ccc740_6
20170420_175936 50 1 1 30 100000 967561224 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 3333 33 0 1000 19 100000 0 0 0 0 2 0 2.195 1.531 ../hl/gl-qtr/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf3333i33d0m1000_sh0i0s0m0_seed967561224.log 12964 hl-extractinstructions.txt 20170420_175946 0.5 8665656ef4abbd68da9879cd8f66743062ccc740_7
20170420_175937 50 1 1 30 100000 420477893 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 3333 33 0 1000 8 100000 0 0 0 0 2 0 1.743 1.109 ../hl/gl-qtr/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf3333i33d0m1000_sh0i0s0m0_seed420477893.log 12956 hl-extractinstructions.txt 20170420_175947 0.5 8665656ef4abbd68da9879cd8f66743062ccc740_8
20170420_175949 50 1 1 30 100000 263688301 1157 10000 8843 0 0 1157 9 10000 1 0 0 0 1063 3333 33 0 1000 24 100000 0 0 0 0 2 0 2.554 1.844 ../hl/gl-qtr/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf3333i33d0m1000_sh0i0s0m0_seed263688301.log 12949 hl-extractinstructions.txt 20170420_180000 0.5 8665656ef4abbd68da9879cd8f66743062ccc740_9
20170420_175950 50 1 1 30 100000 50746969 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 3333 33 0 1000 7 100000 0 0 0 0 2 0 1.719 0.968 ../hl/gl-qtr/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf3333i33d0m1000_sh0i0s0m0_seed50746969.log 12980 hl-extractinstructions.txt 20170420_180000 0.5 8665656ef4abbd68da9879cd8f66743062ccc740_10
20170420_175951 50 1 1 30 100000 533657980 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 3333 33 0 1000 2 100000 0 0 0 0 2 0 1.412 0.671 ../hl/gl-qtr/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf3333i33d0m1000_sh0i0s0m0_seed533657980.log 12980 hl-extractinstructions.txt 20170420_180001 0.5 8665656ef4abbd68da9879cd8f66743062ccc740_11
20170420_175952 50 1 1 30 100000 711283608 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 3333 33 0 1000 4 100000 0 0 0 0 2 0 1.312 0.719 ../hl/gl-qtr/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf3333i33d0m1000_sh0i0s0m0_seed711283608.log 12926 hl-extractinstructions.txt 20170420_180002 0.5 8665656ef4abbd68da9879cd8f66743062ccc740_12
20170420_180004 50 1 1 30 100000 597296547 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 3333 33 0 1000 11 100000 0 0 0 0 2 0 2.280 1.547 ../hl/gl-qtr/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf3333i33d0m1000_sh0i0s0m0_seed597296547.log 12992 hl-extractinstructions.txt 20170420_180014 0.5 8665656ef4abbd68da9879cd8f66743062ccc740_13
20170420_180006 50 1 1 30 100000 258760793 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 3333 33 0 1000 4 100000 0 0 0 0 2 0 1.762 1.061 ../hl/gl-qtr/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf3333i33d0m1000_sh0i0s0m0_seed258760793.log 12962 hl-extractinstructions.txt 20170420_180016 0.5 8665656ef4abbd68da9879cd8f66743062ccc740_15
20170420_180005 50 1 1 30 100000 664375964 1199 10000 8801 0 0 1199 9 10000 1 0 0 0 1096 3333 33 0 1000 17 100000 0 0 0 0 2 0 2.694 1.922 ../hl/gl-qtr/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf3333i33d0m1000_sh0i0s0m0_seed664375964.log 12925 hl-extractinstructions.txt 20170420_180016 0.5 8665656ef4abbd68da9879cd8f66743062ccc740_14
20170420_180008 50 1 1 30 100000 666549275 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 3333 33 0 1000 14 100000 0 0 0 0 2 0 2.612 1.75 ../hl/gl-qtr/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf3333i33d0m1000_sh0i0s0m0_seed666549275.log 12981 hl-extractinstructions.txt 20170420_180018 0.5 8665656ef4abbd68da9879cd8f66743062ccc740_16
20170420_180009 50 1 1 30 100000 376517787 1154 10000 8846 0 0 1154 9 10000 1 0 0 0 1043 3333 33 0 1000 20 100000 0 0 0 0 2 0 2.484 1.797 ../hl/gl-qtr/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf3333i33d0m1000_sh0i0s0m0_seed376517787.log 12969 hl-extractinstructions.txt 20170420_180019 0.5 8665656ef4abbd68da9879cd8f66743062ccc740_17
20170420_180010 50 1 1 30 100000 817713633 1171 10000 8829 0 0 1171 9 10000 1 0 0 0 1058 3333 33 0 1000 17 100000 0 0 0 0 2 0 2.321 1.657 ../hl/gl-qtr/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf3333i33d0m1000_sh0i0s0m0_seed817713633.log 12950 hl-extractinstructions.txt 20170420_180020 0.5 8665656ef4abbd68da9879cd8f66743062ccc740_18
20170420_180011 50 1 1 30 100000 519606501 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 3333 33 0 1000 26 100000 0 0 0 0 2 0 2.828 2.109 ../hl/gl-qtr/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf3333i33d0m1000_sh0i0s0m0_seed519606501.log 12950 hl-extractinstructions.txt 20170420_180022 0.5 8665656ef4abbd68da9879cd8f66743062ccc740_19
