timestamp docsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid
20150515_140449 50 8 3 100000 117661523 0 10000 0 10000 4 0 39 2500 1 126934 110208 3 0 0 10 0 0 0 1341.370 490.981 ../q3/./log/doc50cop8lif3_af2500s1tTOTAL_gf0i10d0m0_seed117661523.log 82797725 q3-extractinstructions.txt 20150515_143449 0.5 554fe34577683917c0a31fc3
20150515_143431 50 1 5 100000 103765041 6273 10000 3727 0 0 6273 39 2500 1 0 0 0 6273 0 10 0 0 0 156.716 39.218 ../q3/./log/doc50cop1lif5_af2500s1tTOTAL_gf0i10d0m0_seed103765041.log 4541206 q3-extractinstructions.txt 20150515_143733 0.5 554fe34577683917c0a31ff7
20150515_143510 50 1 5 100000 141246882 6283 10000 3717 0 0 6283 39 2500 1 0 0 0 6283 0 10 0 0 0 152.852 38.656 ../q3/./log/doc50cop1lif5_af2500s1tTOTAL_gf0i10d0m0_seed141246882.log 4548949 q3-extractinstructions.txt 20150515_143806 0.5 554fe34577683917c0a31ff8
20150515_143744 50 1 5 100000 681028781 6317 10000 3683 0 0 6317 39 2500 1 0 0 0 6317 0 10 0 0 0 97.221 39.53 ../q3/./log/doc50cop1lif5_af2500s1tTOTAL_gf0i10d0m0_seed681028781.log 4578688 q3-extractinstructions.txt 20150515_143950 0.5 554fe34577683917c0a31ff9
20150515_143820 50 1 5 100000 117661523 6274 10000 3726 0 0 6274 39 2500 1 0 0 0 6274 0 10 0 0 0 95.689 43.337 ../q3/./log/doc50cop1lif5_af2500s1tTOTAL_gf0i10d0m0_seed117661523.log 4533851 q3-extractinstructions.txt 20150515_144022 0.5 554fe34577683917c0a31ffa
20150515_143955 50 1 5 100000 105731136 6388 10000 3612 0 0 6388 39 2500 1 0 0 0 6388 0 10 0 0 0 120.901 45.708 ../q3/./log/doc50cop1lif5_af2500s1tTOTAL_gf0i10d0m0_seed105731136.log 4621262 q3-extractinstructions.txt 20150515_144225 0.5 554fe34577683917c0a31ffb
20150515_141008 50 8 3 100000 105731136 0 10000 0 10000 1 0 39 2500 1 127583 110845 0 0 0 10 0 0 0 1455.795 501.497 ../q3/./log/doc50cop8lif3_af2500s1tTOTAL_gf0i10d0m0_seed105731136.log 83252159 q3-extractinstructions.txt 20150515_144229 0.5 554fe34577683917c0a31fc4
20150515_141023 50 8 3 100000 967561224 0 10000 0 10000 3 0 39 2500 1 127809 110917 3 0 0 10 0 0 0 1443.152 475.461 ../q3/./log/doc50cop8lif3_af2500s1tTOTAL_gf0i10d0m0_seed967561224.log 83370093 q3-extractinstructions.txt 20150515_144237 0.5 554fe34577683917c0a31fc5
20150515_144032 50 1 5 100000 967561224 6347 10000 3653 0 0 6347 39 2500 1 0 0 0 6347 0 10 0 0 0 121.130 44.507 ../q3/./log/doc50cop1lif5_af2500s1tTOTAL_gf0i10d0m0_seed967561224.log 4587456 q3-extractinstructions.txt 20150515_144259 0.5 554fe34577683917c0a31ffc
20150515_144238 50 1 5 100000 420477893 6331 10000 3669 0 0 6331 39 2500 1 0 0 0 6331 0 10 0 0 0 106.540 44.383 ../q3/./log/doc50cop1lif5_af2500s1tTOTAL_gf0i10d0m0_seed420477893.log 4581121 q3-extractinstructions.txt 20150515_144452 0.5 554fe34577683917c0a31ffd
