timestamp docsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion
20150102_174953 50 3 100 100000 71232281 0 10000 8600 1394 9 0 9 10000 1 1364 1346 9 0 12.838 8.767 ../q2/d50a10000s1long100/logb0100/c03d50b0100s71232281.log 177669 q2-extractinstructions-02.txt 20150102_192025 0.4
20150102_174735 50 3 100 100000 715258232 1 10000 8569 1422 8 1 9 10000 1 1383 1369 7 1 12.454 8.908 ../q2/d50a10000s1long100/logb0100/c03d50b0100s715258232.log 181372 q2-extractinstructions-02.txt 20150102_192026 0.4
20150102_174846 50 3 100 100000 731421358 0 10000 8631 1364 6 0 9 10000 1 1319 1307 6 0 12.674 8.861 ../q2/d50a10000s1long100/logb0100/c03d50b0100s731421358.log 174006 q2-extractinstructions-02.txt 20150102_192026 0.4
20150102_174948 50 3 100 100000 764644760 0 10000 8614 1377 9 0 9 10000 1 1324 1308 8 0 12.580 8.549 ../q2/d50a10000s1long100/logb0100/c03d50b0100s764644760.log 176025 q2-extractinstructions-02.txt 20150102_192027 0.4
20150102_174811 50 3 100 100000 771297240 0 10000 8581 1413 6 0 9 10000 1 1386 1374 6 0 12.602 8.564 ../q2/d50a10000s1long100/logb0100/c03d50b0100s771297240.log 179981 q2-extractinstructions-02.txt 20150102_192028 0.4
20150102_174741 50 3 100 100000 792850679 0 10000 8655 1339 6 0 9 10000 1 1313 1301 6 0 11.854 8.408 ../q2/d50a10000s1long100/logb0100/c03d50b0100s792850679.log 171161 q2-extractinstructions-02.txt 20150102_192029 0.4
20150102_174725 50 3 100 100000 817713633 0 10000 8675 1320 6 0 9 10000 1 1256 1244 6 0 12.385 8.548 ../q2/d50a10000s1long100/logb0100/c03d50b0100s817713633.log 168784 q2-extractinstructions-02.txt 20150102_192029 0.4
20150102_175004 50 3 100 100000 835080798 0 10000 8640 1348 13 0 9 10000 1 1314 1294 10 0 12.742 8.767 ../q2/d50a10000s1long100/logb0100/c03d50b0100s835080798.log 172935 q2-extractinstructions-02.txt 20150102_192030 0.4
20150102_174958 50 3 100 100000 855242110 0 10000 8613 1382 8 0 9 10000 1 1344 1328 8 0 12.757 8.752 ../q2/d50a10000s1long100/logb0100/c03d50b0100s855242110.log 176150 q2-extractinstructions-02.txt 20150102_192031 0.4
20150102_174907 50 3 100 100000 869373100 0 10000 8588 1402 11 0 9 10000 1 1364 1342 11 0 12.419 8.548 ../q2/d50a10000s1long100/logb0100/c03d50b0100s869373100.log 179101 q2-extractinstructions-02.txt 20150102_192031 0.4
20150102_174557 50 3 100 100000 919028296 0 10000 8536 1456 8 0 9 10000 1 1439 1423 8 0 13.432 8.752 ../q2/d50a10000s1long100/logb0100/c03d50b0100s919028296.log 185301 q2-extractinstructions-02.txt 20150102_192032 0.4
20150102_174826 50 3 100 100000 932031761 0 10000 8635 1358 8 0 9 10000 1 1327 1317 5 0 13.135 9.282 ../q2/d50a10000s1long100/logb0100/c03d50b0100s932031761.log 173534 q2-extractinstructions-02.txt 20150102_192033 0.4
20150102_175009 50 3 100 100000 937674136 0 10000 8606 1385 9 0 9 10000 1 1350 1334 8 0 13.363 9.235 ../q2/d50a10000s1long100/logb0100/c03d50b0100s937674136.log 176975 q2-extractinstructions-02.txt 20150102_192034 0.4
20150102_174629 50 3 100 100000 967561224 0 10000 8556 1438 7 0 9 10000 1 1373 1361 6 0 13.107 8.845 ../q2/d50a10000s1long100/logb0100/c03d50b0100s967561224.log 182918 q2-extractinstructions-02.txt 20150102_192034 0.4
20150102_174755 50 3 100 100000 969331491 0 10000 8629 1365 6 0 9 10000 1 1326 1316 5 0 13.153 9.235 ../q2/d50a10000s1long100/logb0100/c03d50b0100s969331491.log 174228 q2-extractinstructions-02.txt 20150102_192035 0.4
20150102_174857 50 3 100 100000 974358641 0 10000 8670 1320 11 0 9 10000 1 1284 1268 8 0 12.313 8.471 ../q2/d50a10000s1long100/logb0100/c03d50b0100s974358641.log 169350 q2-extractinstructions-02.txt 20150102_192036 0.4
20150102_174917 50 3 100 100000 981597449 0 10000 8628 1364 9 0 9 10000 1 1317 1301 8 0 12.698 8.689 ../q2/d50a10000s1long100/logb0100/c03d50b0100s981597449.log 174364 q2-extractinstructions-02.txt 20150102_192036 0.4
20150102_174842 50 3 100 100000 981995409 0 10000 8600 1398 2 0 9 10000 1 1348 1346 1 0 12.905 8.752 ../q2/d50a10000s1long100/logb0100/c03d50b0100s981995409.log 177709 q2-extractinstructions-02.txt 20150102_192037 0.4
20150102_174806 50 3 100 100000 985655050 0 10000 8633 1363 4 0 9 10000 1 1340 1332 4 0 12.512 8.378 ../q2/d50a10000s1long100/logb0100/c03d50b0100s985655050.log 173779 q2-extractinstructions-02.txt 20150102_192038 0.4
