timestamp docsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion
20141230_093255 50 10 2 100000 103765041 0 10000 0 10000 0 0 99 1000 1 243004 217883 0 0 1133.981 441.531 ../q2/d50a1000s1h1/logb0002/c10d50b0002s103765041.log 1217519 q2-extractinstructions-02.txt 20141231_131321 0.4
20141230_093839 50 10 2 100000 105731136 0 10000 0 10000 0 0 99 1000 1 243984 218544 0 0 1395.269 475.148 ../q2/d50a1000s1h1/logb0002/c10d50b0002s105731136.log 1217521 q2-extractinstructions-02.txt 20141231_131324 0.4
20141230_093805 50 10 2 100000 117661523 0 10000 0 10000 0 0 99 1000 1 244405 218989 0 0 873.866 467.005 ../q2/d50a1000s1h1/logb0002/c10d50b0002s117661523.log 1217520 q2-extractinstructions-02.txt 20141231_131328 0.4
20141230_093730 50 10 2 100000 141246882 0 10000 0 10000 0 0 99 1000 1 244882 219288 0 0 936.980 468.753 ../q2/d50a1000s1h1/logb0002/c10d50b0002s141246882.log 1217524 q2-extractinstructions-02.txt 20141231_131331 0.4
20141230_095237 50 10 2 100000 263688301 0 10000 0 10000 1 0 99 1000 1 244637 219050 1 0 731.267 462.838 ../q2/d50a1000s1h1/logb0002/c10d50b0002s263688301.log 1217521 q2-extractinstructions-02.txt 20141231_131335 0.4
20141230_095201 50 10 2 100000 420477893 0 10000 0 10000 0 0 99 1000 1 245406 219513 0 0 765.263 465.398 ../q2/d50a1000s1h1/logb0002/c10d50b0002s420477893.log 1217523 q2-extractinstructions-02.txt 20141231_131338 0.4
20141230_095249 50 10 2 100000 50746969 0 10000 0 10000 0 0 99 1000 1 244155 218854 0 0 627.859 465.476 ../q2/d50a1000s1h1/logb0002/c10d50b0002s50746969.log 1217524 q2-extractinstructions-02.txt 20141231_131341 0.4
20141230_095330 50 10 2 100000 533657980 0 10000 0 10000 1 0 99 1000 1 244415 218931 1 0 589.115 468.159 ../q2/d50a1000s1h1/logb0002/c10d50b0002s533657980.log 1217520 q2-extractinstructions-02.txt 20141231_131344 0.4
20141230_093755 50 10 2 100000 681028781 0 10000 0 10000 0 0 99 1000 1 243880 218761 0 0 1153.016 473.026 ../q2/d50a1000s1h1/logb0002/c10d50b0002s681028781.log 1217519 q2-extractinstructions-02.txt 20141231_131347 0.4
20141230_092721 50 10 2 100000 919028296 0 10000 0 10000 0 0 99 1000 1 243722 218219 0 0 643.976 463.572 ../q2/d50a1000s1h1/logb0002/c10d50b0002s919028296.log 1217521 q2-extractinstructions-02.txt 20141231_131351 0.4
