timestamp docsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid
20150515_202706 50 5 3 100000 420477893 0 10000 1 9999 51 0 99 1000 1 81884 79087 50 0 0 10 0 0 0 724.887 513.399 ../q3/./log/doc50cop5lif3_af1000s1tTOTAL_gf0i10d0m0_seed420477893.log 54414442 q3-extractinstructions.txt 20150515_204513 0.5 554fe34477683917c0a31a93
20150515_203104 50 5 3 100000 533657980 0 10000 0 10000 43 0 99 1000 1 81607 78967 42 0 0 10 0 0 0 749.240 522.37 ../q3/./log/doc50cop5lif3_af1000s1tTOTAL_gf0i10d0m0_seed533657980.log 54277276 q3-extractinstructions.txt 20150515_204935 0.5 554fe34477683917c0a31a96
20150515_201323 50 5 3 100000 681028781 0 10000 3 9997 48 0 99 1000 1 81905 79129 48 0 0 10 0 0 0 744.798 525.457 ../q3/./log/doc50cop5lif3_af1000s1tTOTAL_gf0i10d0m0_seed681028781.log 54435571 q3-extractinstructions.txt 20150515_203128 0.5 554fe34477683917c0a31a8f
20150515_201238 50 5 3 100000 919028296 0 10000 3 9997 38 0 99 1000 1 81941 79267 37 0 0 10 0 0 0 743.654 526.145 ../q3/./log/doc50cop5lif3_af1000s1tTOTAL_gf0i10d0m0_seed919028296.log 54475369 q3-extractinstructions.txt 20150515_203044 0.5 554fe34477683917c0a31a8c
20150515_202701 50 5 3 100000 967561224 0 10000 2 9998 51 0 99 1000 1 82309 79477 51 0 0 10 0 0 0 723.788 511.668 ../q3/./log/doc50cop5lif3_af1000s1tTOTAL_gf0i10d0m0_seed967561224.log 54710311 q3-extractinstructions.txt 20150515_204510 0.5 554fe34477683917c0a31a92
20150515_210334 50 8 3 100000 50746969 0 10000 0 10000 0 0 99 1000 1 130706 123443 0 0 0 10 0 0 0 1416.395 884.869 ../q3/./log/doc50cop8lif3_af1000s1tTOTAL_gf0i10d0m0_seed50746969.log 85808673 q3-extractinstructions.txt 20150515_213718 0.5 554fe34477683917c0a31aa0
20150515_203154 50 8 3 100000 103765041 0 10000 0 10000 0 0 99 1000 1 130515 123175 0 0 0 10 0 0 0 1273.316 867.725 ../q3/./log/doc50cop8lif3_af1000s1tTOTAL_gf0i10d0m0_seed103765041.log 85680746 q3-extractinstructions.txt 20150515_210319 0.5 554fe34477683917c0a31a98
20150515_204936 50 8 3 100000 105731136 0 10000 0 10000 0 0 99 1000 1 131213 123922 0 0 0 10 0 0 0 1272.432 883.792 ../q3/./log/doc50cop8lif3_af1000s1tTOTAL_gf0i10d0m0_seed105731136.log 86145806 q3-extractinstructions.txt 20150515_212056 0.5 554fe34477683917c0a31a9c
20150515_204528 50 8 3 100000 117661523 0 10000 0 10000 0 0 99 1000 1 130586 123248 0 0 0 10 0 0 0 1269.687 882.685 ../q3/./log/doc50cop8lif3_af1000s1tTOTAL_gf0i10d0m0_seed117661523.log 85743724 q3-extractinstructions.txt 20150515_211645 0.5 554fe34477683917c0a31a9b
20150515_204518 50 8 3 100000 141246882 0 10000 0 10000 0 0 99 1000 1 130364 122986 0 0 0 10 0 0 0 1249.481 879.081 ../q3/./log/doc50cop8lif3_af1000s1tTOTAL_gf0i10d0m0_seed141246882.log 85639504 q3-extractinstructions.txt 20150515_211614 0.5 554fe34477683917c0a31a99
